id,category,species_id,pokemon_id,form_id,variant,orientation,shiny,animated,format,width,height,frame_count,size_bytes,sha256,source_id,source_revision,source_path,local_path,license_status,compatibility_score,compatibility_class,runtime_enabled,replacement_required
pokemon:0111-rhyhorn:battle-sprite:back-shiny,battle-sprite,111,111,,back-shiny,back,true,false,png,96,96,1,817,c50ae7c309df4ffcb106ab132804e797d235826537c152c924a60d37bc72463d,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/111.png,content/packs/pokemon-canonical/creatures/0111-rhyhorn/sprites/0111-rhyhorn--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0111-rhyhorn:battle-sprite:front-shiny,battle-sprite,111,111,,front-shiny,front,true,false,png,96,96,1,851,cfbb0fe8e1221e219fc758724db9c3c937d5a07a283c8936b9e3b945fa6dc203,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/111.png,content/packs/pokemon-canonical/creatures/0111-rhyhorn/sprites/0111-rhyhorn--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0112-rhydon:battle-sprite:front-normal,battle-sprite,112,112,,front-normal,front,false,false,png,96,96,1,1095,219f6f5e22e598def13a22180a49eba3e4dc166abb33ce92b2a5e44b7ec22c82,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/112.png,content/packs/pokemon-canonical/creatures/0112-rhydon/sprites/0112-rhydon--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0112-rhydon:battle-sprite:back-normal,battle-sprite,112,112,,back-normal,back,false,false,png,96,96,1,871,34ae46910d439f56003ae6651366c9bbcd5e4c603b0d1ef7b6d1383118e53ceb,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/112.png,content/packs/pokemon-canonical/creatures/0112-rhydon/sprites/0112-rhydon--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0112-rhydon:battle-sprite:back-shiny,battle-sprite,112,112,,back-shiny,back,true,false,png,96,96,1,872,150ad81c4e74cda4fa74626ce23c77192ed2f6b6e603fd82aac7bc03c1a80911,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/112.png,content/packs/pokemon-canonical/creatures/0112-rhydon/sprites/0112-rhydon--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0112-rhydon:battle-sprite:front-shiny,battle-sprite,112,112,,front-shiny,front,true,false,png,96,96,1,1096,4690d162f4d536cf83dde3fb7e6ef6a1d0578afd278598275291e8241e7dafdf,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/112.png,content/packs/pokemon-canonical/creatures/0112-rhydon/sprites/0112-rhydon--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0113-chansey:battle-sprite:front-normal,battle-sprite,113,113,,front-normal,front,false,false,png,96,96,1,630,095e3c94149ae531b040f5b4ac4b6f7dc22dee7bf8104828bffde6253ceacb28,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/113.png,content/packs/pokemon-canonical/creatures/0113-chansey/sprites/0113-chansey--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0113-chansey:battle-sprite:back-normal,battle-sprite,113,113,,back-normal,back,false,false,png,96,96,1,463,0cba00c76a7b0bf179e53699ed98b2f9f4a1cbe87344ae95a0e5eb3bd3912ba6,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/113.png,content/packs/pokemon-canonical/creatures/0113-chansey/sprites/0113-chansey--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0113-chansey:battle-sprite:back-shiny,battle-sprite,113,113,,back-shiny,back,true,false,png,96,96,1,462,407b2721432401a728046b171c4d36bb18e534bfb681f710981f979bf94e9c17,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/113.png,content/packs/pokemon-canonical/creatures/0113-chansey/sprites/0113-chansey--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0113-chansey:battle-sprite:front-shiny,battle-sprite,113,113,,front-shiny,front,true,false,png,96,96,1,641,c98f9aacdd0cb67e017285d3e538a29d6044ad35cc4da6f4e9e0b28ffdf1eabb,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/113.png,content/packs/pokemon-canonical/creatures/0113-chansey/sprites/0113-chansey--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0114-tangela:battle-sprite:front-normal,battle-sprite,114,114,,front-normal,front,false,false,png,96,96,1,669,a449f3cbc4610d6112b5b9fdf66e651227030159e7e4a80b83104eb0f8b3f0c4,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/114.png,content/packs/pokemon-canonical/creatures/0114-tangela/sprites/0114-tangela--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0114-tangela:battle-sprite:back-normal,battle-sprite,114,114,,back-normal,back,false,false,png,96,96,1,622,b926cea516c1940b051effbed4df8563ab5bcf1791e7ecca161acc8d09309cb0,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/114.png,content/packs/pokemon-canonical/creatures/0114-tangela/sprites/0114-tangela--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0114-tangela:battle-sprite:back-shiny,battle-sprite,114,114,,back-shiny,back,true,false,png,96,96,1,622,53cd331f14a23d71301cdd38d4fe22d40cb3104608cf4fdf809595ce1c4608e1,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/114.png,content/packs/pokemon-canonical/creatures/0114-tangela/sprites/0114-tangela--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0114-tangela:battle-sprite:front-shiny,battle-sprite,114,114,,front-shiny,front,true,false,png,96,96,1,669,2c3b3f47e668dd81199aebe8c58eac5f5aa99869d07083fbc60b538a1d305bb8,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/114.png,content/packs/pokemon-canonical/creatures/0114-tangela/sprites/0114-tangela--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0115-kangaskhan:battle-sprite:front-normal,battle-sprite,115,115,,front-normal,front,false,false,png,96,96,1,1172,8b03d5f245457e8b06179c59aefa148d68ba88eec8245681a5320b4485e55fa3,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/115.png,content/packs/pokemon-canonical/creatures/0115-kangaskhan/sprites/0115-kangaskhan--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0115-kangaskhan:battle-sprite:back-normal,battle-sprite,115,115,,back-normal,back,false,false,png,96,96,1,876,6cc7015e42329ea6407b4283dcb4944044f11c971bf132c35cadc5a2c8f7f168,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/115.png,content/packs/pokemon-canonical/creatures/0115-kangaskhan/sprites/0115-kangaskhan--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0115-kangaskhan:battle-sprite:back-shiny,battle-sprite,115,115,,back-shiny,back,true,false,png,96,96,1,877,2ef321a620facb0af040c0ab4fcabb3d8f175410068a8437794b759dc30008bc,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/115.png,content/packs/pokemon-canonical/creatures/0115-kangaskhan/sprites/0115-kangaskhan--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0115-kangaskhan:battle-sprite:front-shiny,battle-sprite,115,115,,front-shiny,front,true,false,png,96,96,1,1174,3aa7634abc8c96d6c2651c9b4bc0c08652cdd430c7ce1e43fe1084293ff29bc2,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/115.png,content/packs/pokemon-canonical/creatures/0115-kangaskhan/sprites/0115-kangaskhan--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0116-horsea:battle-sprite:front-normal,battle-sprite,116,116,,front-normal,front,false,false,png,96,96,1,454,06e09900f3df2c114a8b0740fcfcb0f03dde691ff7b1166dcba9954ecd31ccdc,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/116.png,content/packs/pokemon-canonical/creatures/0116-horsea/sprites/0116-horsea--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0116-horsea:battle-sprite:back-normal,battle-sprite,116,116,,back-normal,back,false,false,png,96,96,1,429,09a7cd791a04fedd2f3f288c5452bb790b5e9ee9560102b1c833de46795201f9,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/116.png,content/packs/pokemon-canonical/creatures/0116-horsea/sprites/0116-horsea--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0116-horsea:battle-sprite:back-shiny,battle-sprite,116,116,,back-shiny,back,true,false,png,96,96,1,429,bb8c1609076734ab83d69269c42686c6a43ec495c96caa6cc930186e8973905d,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/116.png,content/packs/pokemon-canonical/creatures/0116-horsea/sprites/0116-horsea--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0116-horsea:battle-sprite:front-shiny,battle-sprite,116,116,,front-shiny,front,true,false,png,96,96,1,453,2a47125898a5180e74f014c527cc547b4a270490bf06e21b3bdd8826a1f1a74e,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/116.png,content/packs/pokemon-canonical/creatures/0116-horsea/sprites/0116-horsea--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0117-seadra:battle-sprite:front-normal,battle-sprite,117,117,,front-normal,front,false,false,png,96,96,1,719,397a22d22e03eb0b0b1682d990952c052c4e6453d0d767164d087cb68d5b1ed7,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/117.png,content/packs/pokemon-canonical/creatures/0117-seadra/sprites/0117-seadra--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0117-seadra:battle-sprite:back-normal,battle-sprite,117,117,,back-normal,back,false,false,png,96,96,1,695,6c4018769628b48cf92898c8585ec5b6f1b9bb6dbe31f481ccfad1913b430a7e,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/117.png,content/packs/pokemon-canonical/creatures/0117-seadra/sprites/0117-seadra--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0117-seadra:battle-sprite:back-shiny,battle-sprite,117,117,,back-shiny,back,true,false,png,96,96,1,696,9e11454f81d559231db1935495f200e3a6179ac5a4e58ce78bb6d76f0b7ed989,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/117.png,content/packs/pokemon-canonical/creatures/0117-seadra/sprites/0117-seadra--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0117-seadra:battle-sprite:front-shiny,battle-sprite,117,117,,front-shiny,front,true,false,png,96,96,1,718,867582b1935fcfa896dca86bb7ab48b8b02dfc85bf14287eb0dcfedce256c689,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/117.png,content/packs/pokemon-canonical/creatures/0117-seadra/sprites/0117-seadra--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0118-goldeen:battle-sprite:front-normal,battle-sprite,118,118,,front-normal,front,false,false,png,96,96,1,739,dd7a2f5318ca04e0f55d8202a597df48ed973d66531d38880ddf7daa0964db8d,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/118.png,content/packs/pokemon-canonical/creatures/0118-goldeen/sprites/0118-goldeen--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0118-goldeen:battle-sprite:back-normal,battle-sprite,118,118,,back-normal,back,false,false,png,96,96,1,731,71b9185df32301d928dbb3bb305cc7af0e27f28b8ff0fef4e1563fe8aed23b44,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/118.png,content/packs/pokemon-canonical/creatures/0118-goldeen/sprites/0118-goldeen--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0118-goldeen:battle-sprite:back-shiny,battle-sprite,118,118,,back-shiny,back,true,false,png,96,96,1,731,e930fa4b467fcee755a3b3cc8087e3eff602ff8a9a4a468f194da14a0f795101,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/118.png,content/packs/pokemon-canonical/creatures/0118-goldeen/sprites/0118-goldeen--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0118-goldeen:battle-sprite:front-shiny,battle-sprite,118,118,,front-shiny,front,true,false,png,96,96,1,739,5d64fa43d8a9e16ad4ee49652c6e8c10e5581b1364f9ee684e9c24ae675c88cb,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/118.png,content/packs/pokemon-canonical/creatures/0118-goldeen/sprites/0118-goldeen--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0119-seaking:battle-sprite:front-normal,battle-sprite,119,119,,front-normal,front,false,false,png,96,96,1,921,0085b9d70878c591608a5e4386cd9bdcefb75aaf143c3ff4b9f9993ec15a57ce,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/119.png,content/packs/pokemon-canonical/creatures/0119-seaking/sprites/0119-seaking--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0119-seaking:battle-sprite:back-normal,battle-sprite,119,119,,back-normal,back,false,false,png,96,96,1,970,f9848138ab204ddce607d9b3f7527ff2113175a0303ae3c200f9e2b6c5e90ece,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/119.png,content/packs/pokemon-canonical/creatures/0119-seaking/sprites/0119-seaking--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0119-seaking:battle-sprite:back-shiny,battle-sprite,119,119,,back-shiny,back,true,false,png,96,96,1,971,2a52a5bb4ac1f76a53d60526944d1ef9405fe66d545c75cf66b509a6c2ee7739,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/119.png,content/packs/pokemon-canonical/creatures/0119-seaking/sprites/0119-seaking--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0119-seaking:battle-sprite:front-shiny,battle-sprite,119,119,,front-shiny,front,true,false,png,96,96,1,921,75fdf05503b37fe694ef843d41cf8af611f9cda6e2af3596e0a7a20809c80227,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/119.png,content/packs/pokemon-canonical/creatures/0119-seaking/sprites/0119-seaking--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0120-staryu:battle-sprite:front-normal,battle-sprite,120,120,,front-normal,front,false,false,png,96,96,1,623,3e483af1cbba86361b0e3781eb76c02d1d33f211687b1c799e977f075f89130c,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/120.png,content/packs/pokemon-canonical/creatures/0120-staryu/sprites/0120-staryu--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0120-staryu:battle-sprite:back-normal,battle-sprite,120,120,,back-normal,back,false,false,png,96,96,1,458,d644e679fc941016ccd7f3f7e41562c54b5b0f5300cdd7359a86652e9d59c611,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/120.png,content/packs/pokemon-canonical/creatures/0120-staryu/sprites/0120-staryu--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0120-staryu:battle-sprite:back-shiny,battle-sprite,120,120,,back-shiny,back,true,false,png,96,96,1,457,dcc11a41fc12038757a78832dfa878eb8a66eb338c923ccae3916439fe21dc27,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/120.png,content/packs/pokemon-canonical/creatures/0120-staryu/sprites/0120-staryu--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0120-staryu:battle-sprite:front-shiny,battle-sprite,120,120,,front-shiny,front,true,false,png,96,96,1,625,17620dac01d2d7de250b4e746b4e3090c34d9e3dd6838d1a9eeb47447d743bca,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/120.png,content/packs/pokemon-canonical/creatures/0120-staryu/sprites/0120-staryu--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0121-starmie:battle-sprite:front-normal,battle-sprite,121,121,,front-normal,front,false,false,png,96,96,1,941,78a7f2bb3cb19538d44ab6bf0d3d0ef4a685f50109ac8097f3c765e91907bffe,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/121.png,content/packs/pokemon-canonical/creatures/0121-starmie/sprites/0121-starmie--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0121-starmie:battle-sprite:back-normal,battle-sprite,121,121,,back-normal,back,false,false,png,96,96,1,659,f4c51dd2b0a47e3c9c4e3ffb7e4537689379436270fa1e232b7040e45cbe6440,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/121.png,content/packs/pokemon-canonical/creatures/0121-starmie/sprites/0121-starmie--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0121-starmie:battle-sprite:back-shiny,battle-sprite,121,121,,back-shiny,back,true,false,png,96,96,1,659,f336786adebc0c4aad794d4a080c6792c76ba3c55bf1334318055920a923cbcb,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/121.png,content/packs/pokemon-canonical/creatures/0121-starmie/sprites/0121-starmie--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0121-starmie:battle-sprite:front-shiny,battle-sprite,121,121,,front-shiny,front,true,false,png,96,96,1,935,bc20a698aee43549ddd3483491e7cb34a39916b8c1fda4b9a961d222c56fe7aa,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/121.png,content/packs/pokemon-canonical/creatures/0121-starmie/sprites/0121-starmie--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0122-mr-mime:battle-sprite:front-normal,battle-sprite,122,122,,front-normal,front,false,false,png,96,96,1,886,72ec0590b6f3c997f001eb7febe129d11927cde7e0aa3eac81066ac8ddfe3c8d,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/122.png,content/packs/pokemon-canonical/creatures/0122-mr-mime/sprites/0122-mr-mime--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0122-mr-mime:battle-sprite:back-normal,battle-sprite,122,122,,back-normal,back,false,false,png,96,96,1,783,9e8abe4a27b8bf1640ded6aeaf650486ff9f5ad641873c0f4424216ba3b5e09f,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/122.png,content/packs/pokemon-canonical/creatures/0122-mr-mime/sprites/0122-mr-mime--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0122-mr-mime:battle-sprite:back-shiny,battle-sprite,122,122,,back-shiny,back,true,false,png,96,96,1,783,5a37707e27614e473b8b14c9e6acff1884aee2c0e25984dfd47c330f1c2b5495,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/122.png,content/packs/pokemon-canonical/creatures/0122-mr-mime/sprites/0122-mr-mime--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0122-mr-mime:battle-sprite:front-shiny,battle-sprite,122,122,,front-shiny,front,true,false,png,96,96,1,886,2ba2208ebae0755d41566b393156c0e263e9800d501baf45751496939762cfee,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/122.png,content/packs/pokemon-canonical/creatures/0122-mr-mime/sprites/0122-mr-mime--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0123-scyther:battle-sprite:front-normal,battle-sprite,123,123,,front-normal,front,false,false,png,96,96,1,822,6e3b0710d037f586093f2c2a49e9c920c8c11e695f1e8a17b742fec8586ea577,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/123.png,content/packs/pokemon-canonical/creatures/0123-scyther/sprites/0123-scyther--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
